,texto,polaridad
800,✍ Jorge Bustos,Neutral
801,"Ayuso #ÚltimaHora🔴 La incidencia del coronavirus, en 130 este viernes, confirma el frenazo en el descenso de la pandemia",Neutral
802,"La incidencia del coronavirus, en 130 este viernes, confirma el frenazo en el descenso de la pandemia ""El poder autonómico de Cs es el producto encapsulado de una época que no volverá: escaños que desaparecerán cuando se reabran las urnas""",Neutral
803,✍ Manuel Arias Maldonado,Neutral
804,El lado ganador nan El joven guineano se plantó en la Fundación Cavadas sin cita previa para intentar que el cirujano le extirpara un cáncer de piel que le afectaba al nervio y al esqueleto facial. Lo logró,Neutral
805,"Reginaldo, el albino negro al que el doctor Cavadas dio una nueva vida 🧐 El testigo MIL se considera un defecto grave. Si está encendido y el vehículo es posterior a 2008, no pasará la inspección",Neutral
806,"Aviso de las ITV a los coches matriculados desde 2008: con este testigo encendido no pasarán la inspección El director del Instituto de Salud Global del Hospital Monte Sinaí de Nueva York vaticina que habrá una ""meseta con muchos casos que se irá reduciendo muy lentamente a medida que vacunemos""",Neutral
807,"""Creo que no tendremos una cuarta ola sino una larga meseta que bajará despacio a medida que vacunemos"" Giro en la investigación del caso de 'El Melillero': un joven ha reconocido ser el autor material del ataque con ácido que sufrió la ex pareja y una amiga del conocido delincuente detenido en Mijas",Neutral
808,Giro en el caso de 'El Melillero' #ÚltimaHora 🔴 Aznar y Rajoy declararán como testigos en el juicio de la 'caja b' el próximo 24 de marzo,Neutral
809,"Aznar y Rajoy declararán como testigos en el juicio de la 'caja b' el próximo 24 de marzo Esta babosa es capaz de separar la cabeza de su cuerpo y regenerarlo Las dificultades económicas de Melani Olivares y sus amigos actores que la han prestado dinero para ""poder tirar para adelante""",Neutral
810,"Las dificultades económicas de Melani Olivares: ""Yolanda Ramos, Carmen Machi, Willy Toledo, gracias..."" #ÚltimaHora 🔴 La Agencia Europea del Medicamento identifica las alergias graves entre los efectos secundarios de la vacuna de Astrazeneca",Neutral
811,La Agencia Europea del Medicamento identifica las alergias graves entre los efectos secundarios de la vacuna de Astrazeneca #ÚltimaHora 🔴 La Agencia Europea del Medicamento identifica las alergias graves entre los efectos secundarios de la vacuna de Astrazeneca,Neutral
812,La Agencia Europea del Medicamento identifica las alergias graves entre los efectos secundarios de la vacuna de Astrazeneca Netflix quiere evitar que una sola cuenta sea compartida por varias personas con una nueva función,Neutral
813,Netflix ya no dejará compartir tu cuenta entre amigos y familiares Los italianos pasarán la Semana Santa confinados por el aumento de los casos de coronavirus,Neutral
814,"Italia vuelve al confinamiento por Semana Santa Este barrendero de Torrevieja aprovechaba su empleo para enmascarar la venta de cocaína por las calles de la ciudad, lo que reportaba beneficios de hasta 600 euros diarios",Neutral
815,El barrendero que vendía cocaína en su jornada laboral sin levantar sospechas en Torrevieja La reconstrucción por parte de la Guardia Civil del crimen de El Molar desvela detalles de cómo murieron la mujer y la hija antes de que el presunto asesino se suicidara,Neutral
816,"El presunto asesino de El Molar mató de un disparo en la cara a su mujer y a su hija mientras dormían Las ayudas directas, que se limitarán a empresas y autónomos que hayan perdido un 30% de sus ingresos, irán complementadas con un plan de reestructuración financiera",Neutral
817,"Las ayudas directas se limitarán a empresas y autónomos que hayan perdido un 30% de sus ingresos nan El núcleo duro de Inés Arrimadas trata de contener el descontento en las filas de Ciudadanos y acusan al PP de querer que ""desaparezcan""",Neutral
818,"Ciudadanos se defiende: ""El PP lleva meses intentando acabar con nosotros. ¿Hasta dónde tenemos que aguantar?"" Dani Rovira y Sara Carbonero hablan sobre el cáncer y cómo afrontaron la enfermedad en los micrófonos de Radio Marca: ""La enfermedad incurable es la vida""",Negativo
819,"Así han hablado Sara Carbonero y Dani Rovira del cáncer Seis presos de ETA, entre ellos el que disparó al fiscal Portero, serán acercados a prisiones de Cantabria, La Rioja y el País Vasco",Neutral
820,"Marlaska acerca al etarra que disparó al fiscal Portero sin el apoyo de la Junta de Tratamiento de la cárcel Un centenar de venezolanos no ha recibido por parte del gobierno de Pedro Sánchez el estatuto de protección internacional: ""Hemos detectado ciertos patrones en todas las resoluciones, copia y pega con errores""",Neutral
821,"Venezolanos en España: ""Nos dijeron que teníamos 15 días para dejar el país"" Nadie en la dirección de Ciudadanos sabía de la traición de tres de sus diputados murcianos. Desde el partido de Arrimadas acusan al PP de ""intento de compra""",Neutral
822,"Ciudadanos acusa al PP de ""corrupción"" por un ""intento de compra"" de sus diputados en Murcia Todos los ex presidentes de EEUU, menos Trump, participan en un vídeo para animar a la vacunación a los ciudadanos norteamericanos ""Los hechos son suciamente elocuentes: Cs se ha arrimado al Gobierno social-comunista y forma parte del equipaje del Rey Sánchez, con el PNV, los de la ETA, Teruel Alpiste y el golpismo catalán""",Neutral
823,✍ Federico Jiménez Losantos,Neutral
824,"Sánchez & Arrimados Varios teatros de toda Francia son okupados por sus trabajadores, que piden soluciones al cierre de sus locales por culpa del coronavirus: ""Nos quedaremos el tiempo que haga falta""",Neutral
825,"Trabajadores okupan teatros por toda Francia: ""Estaremos hasta que haga falta"" #ÚltimaHora 🔴 Ángel Gabilondo será el candidato del PSOE-M en las elecciones del 4-M",Neutral
826,"Ángel Gabilondo será el candidato del PSOE-M en las elecciones del 4-M #ÚltimaHora 🔴 Madrid recurre el cierre perimetral en el puente de San José y en Semana Santa, aunque lo acatará",Neutral
827,"Madrid recurre el cierre perimetral en el puente de San José y en Semana Santa, aunque lo acatará El independentismo vuelve a aliarse y nombra a Laura Borràs como nueva presidenta del Parlament",Neutral
828,El separatismo entrega a Laura Borràs la Presidencia del Parlament para reactivar el desafío nan nan #ÚltimaHora 🔴 El PP llega a un acuerdo con diputados de Ciudadanos en Murcia para que la moción fracase,Neutral
829,"El PP llega a un acuerdo con diputados de Ciudadanos en Murcia para que la moción fracase ""Oigo decir que tengo cara de triste. Ya quisiera tener la de Brad Pitt''",Neutral
830,"👥 Entrevista a Paco Ureña, torero",Neutral
831,"Ureña contra su sino y el olvido: ""Cada arruga refleja el sufrimiento de mi vida'' ""¡Pero qué pinto yo en el Congreso! Si cuando me dijeron lo que había pasado yo estaba más preocupada por saber quién me había robado la maleta recién llegada de Madrid""",Neutral
832,👥 Entrevista a Paca la Piraña,Neutral
833,"Paca la Piraña, sobre Iglesias: ""No sé para qué ha hecho la locura de nombrarme. A lo mejor es que le doy morbo"" Las encuestas de Génova apuntan que Ayuso podrá formar gobierno con apoyo externo de Vox y sin Cs, que podría quedarse fuera de la Asamblea",Neutral
834,"Isabel Díaz Ayuso y Rocío Monasterio: relación cordial, algunas diferencias sonadas y ¿obligadas a entenderse tras el 4-M? Los micrófonos captan una conversación de Ayuso y Page durante el acto de homenaje a las víctimas del terrorismo en los jardines del Palacio Real: ""Entre Alfonso y tú me habéis roto la vida"" ""Nuestra previsión es que los datos de protección que tenemos a 8 semanas se mantengan a los 6 meses""",Positivo
835,"👥 Entrevista a Hanneke Schuitemaker, responsable de vacunas en Janssen",Neutral
836,"""Nuestra vacuna ha demostrado alta eficacia también contra las variantes brasileña y sudafricana"" La Comunidad de Madrid se plantea que el 4 de mayo no sea lectivo",Neutral
837,La Comunidad de Madrid se plantea que el día de las elecciones no haya colegio El Congreso da luz verde a la intervención del Poder Judicial y ciega la vía del pacto para renovar el CGPJ,Neutral
838,"El Congreso da luz verde a la intervención del Poder Judicial y ciega la vía del pacto para renovar el CGPJ El Gobierno nombra un nuevo alto cargo a dedo, con el director general de Inteligencia Artificial serían ya 35 altos cargos eximidos de la condición de funcionario",Negativo
839,Nuevo alto cargo del Gobierno nombrado a dedo y ya van 35: el director general de Inteligencia Artificial El SEPE advierte de una nueva estafa que llega a los usuarios a través del correo electrónico y que reclama el pago de una deuda,Negativo
840,"El SEPE advierte de una estafa por correo electrónico: ""Comprueba que realmente seamos nosotros"" Así fue el último día de Aguado en Sol tras prohibirle Presidencia asistir al homenaje a las víctimas de los atentados del 11 de marzo",Neutral
841,"El último día de Aguado en Sol: lágrimas, rabia y dudas sobre su candidatura ¿No desayunar nos ayuda a adelgazar? ¿Desayunar favorece nuestra concentración? Gonzalo Miró nos desvela algunos de los mitos que rodean a la primera comida del día de la mano de Campofrío",Neutral
842,#DesayunoCampofrío #ÚltimaHora 🔴 Sanofi y Translate Bio inician el ensayo en humanos de su vacuna de ARN mensajero,Neutral
843,Sanofi y Translate Bio inician el ensayo en humanos de su vacuna de ARN mensajero La mayor humillación jamás vivida en La isla de las tentaciones,Neutral
844,"Lucía 'machaca' sin piedad a Manuel: ""No tienes perdón de Dios"" La cita del día la firma es del político, diplomático, profesor español de Derecho y fundador del actual Partido Popular de España, Manuel Fraga Iribarne.",Positivo
845,"#frasedeldía #quotes #frasescélebres Google, a punto de convertirse en la mayor plataforma para reservar viajes del mundo. Incluirá enlaces de reserva gratuitos para hoteles y agencias de viajes de todo el mundo",Neutral
846,"Google, a punto de convertirse en la mayor plataforma para reservar viajes del mundo Vox espera ser clave en Madrid, pero teme el voto útil",Neutral
847,"Vox ansía repetir en Madrid el éxito de Cataluña aunque admite el gancho de Isabel Díaz Ayuso entre sus votantes ""Una estrategia auténtica, audaz y movilizadora"". ✍ Cayetana Álvarez de Toledo",Neutral
848,"Hay alternativa El milagro de Matavenero, el pueblo repoblado de León que hoy tiene la mayor natalidad de la provincia",Neutral
849,"Matavenero: El pueblo hippie de León que vive en armonía con la naturaleza No, no te vas a contagiar tocando el pomo de una puerta",Neutral
850,¿Cuánto hay de teatro en algunas medidas anti-Covid? El nuevo libro del historiador Ángel Viñas repasa a través del espía Manrique los errores de los servicios de inteligencia de la República que impidieron que fracasara el golpe de Estado de 1936,Neutral
851,"Manrique, el espía de Azaña en el Ejército que pudo prevenir el alzamiento de 1936 y salvar la II República Bilbao se despide de su último astillero",Neutral
852,Adiós a un símbolo: Bilbao se despide de su último astillero para crear un parque logístico Locura por el aspirador de Lidl,Neutral
853,"Lidl triunfa con su aspiradora tipo Dyson de menos de 150 euros Animal Flow, la rutina fitness a la que se han rendido ya las celebs",Neutral
854,"Doce minutos bastan para conseguir los abdominales con tableta de Elsa Pataky y Pilar Rubio con esta nueva rutina fitness ""Ciudadanos comete el mismo error que Sánchez: subestimar a Isabel Díaz Ayuso"". ✍ Jorge Bustos",Neutral
855,"Idus de marzo en la oposición Severa Belotti y Luigi Carrara tenían 82 y 86 años, y llevaban más de 60 juntos. Pasaron sus últimos ocho días encerrados en casa hasta que recibieron asistencia médica. Murieron con horas de diferencia #Hace1año",Neutral
856,"""Mis padres han muerto solos, los ha matado el coronavirus el mismo día"" Los consejos de la Policía para evitar que okupen nuestra vivienda si pasamos largos periodos fuera",Neutral
857,¿Qué puedo hacer para que no okupen mi casa? 1.004 vatios de potencia en cada pedalada del sprint final. Las cifras de la épica hazaña del ciclista Van der Poel,Neutral
858,Los estratosféricos datos de Van der Poel: 1.004 vatios para ganar la Strade Bianche Cada vez más voces advierten de la temida recuperación en 'K' que hará que las desigualdades generadas por el Covid pueden desatar una crisis social incluso más profunda,Positivo
859,"Temor ante una gran brecha social tras la crisis: tú recuperas, tú no El futuro de la pandemia: por qué el virus no va a desaparecer con la vacuna",Positivo
860,"El coronavirus ha venido para quedarse como una ""enfermedad estacional"" Homenaje de la Policía de Tampa a un compañero que chocó su coche contra el de un kamikaze para evitar un accidente múltiple ""La indepe sorda de OT. Esa soy yo… o eso dicen""",Neutral
861,"Samantha: ""Es absolutamente cierto que en Operación Triunfo nos enrollamos todas con todos"" Tras aquella imagen tétrica, gafas ahumadas, algunos vicios visibles, sin un atisbo de sonrisa y la voz nasal con la que siempre empezaba un chiste ""¿saben aquel que diu?"", se escondía un hombre frágil. El verdadero retrato de Eugenio, 20 años después de su muerte",Neutral
862,"Eugenio, de los chistes millonarios a la ruina por la cocaína, la bebida y la depresión 'Una corsaria, una pirómana'",Neutral
863,✍ Raúl del Pozo,Neutral
864,"Una corsaria, una pirómana Interior ha gastado 2.800 euros en comprar una cinta de correr a Fernando Grande Marlaska para ""uso en la vivienda del ministro"",",Neutral
865,El Ministerio del Interior compra una cinta de correr a Marlaska por 2.800 euros La cruda realidad de Meghan Markle y Lady Di y... la ficción de 'The Crown',Neutral
866,"Las vidas 'paralelas' de Diana de Gales y Meghan Markle El Covid-19 es la viga maestra sobre la que el sucesor de Trump, Joe Biden, está edificando su presidencia",Neutral
867,"Joe Biden apuesta su presidencia a la lucha contra el Covid-19 La vacuna de AstraZeneca seguirá, por el momento, sin administrarse en España a mayores de 55 años",Neutral
868,"España aplaza su decisión sobre AstraZeneca en mayores de 55 años A-Kid, el español de la WWE: ""Mi pareja es actriz y a ella no le preguntan si lo que hace es mentira"" https://bit.ly/3rFAy4p Tres son las palabras que perfilan el contorno mitológico de Pocholo Martínez-Bordiú: Ibiza, mochila y fiesta",Neutral
869,"Vuelve Pocholo: el culto, el sensible, el caballero y el hippie de Ibiza en cuyas noches nunca amanece Carles Puigdemont impone a Laura Borràs como nueva presidenta del Parlament",Neutral
870,"Carles Puigdemont impone a Laura Borràs como nueva presidenta del Parlament ""Yo quiero gobernar sola, voy a por la absoluta""",Neutral
871,"👥 Entrevista con Isabel Díaz Ayuso Las agencias reguladoras recomiendan continuar la inmunización con la vacuna Covid de AstraZeneca, mientras se continúa investigando los eventos tromboembólicos",Neutral
872,La Agencia Europea del Medicamento asegura que hay más proporción de trombos en la población que entre los vacunados El gran fracaso expropiador de Ada Colau en Barcelona,Neutral
873,"El gran fracaso expropiador de Ada Colau: no consigue ni un solo piso de los 194 que anunció en julio QR para entrar en bares, pasaporte Covid para viajar... China marca el camino del futuro postpandémico",Neutral
874,China da la bienvenida a su pasaporte Covid Las mafias horadan las entrañas prohibidas de la mina de plata más legendaria de América,Neutral
875,"La montaña 'violada' de Bolivia que vale un potosí ""Es un hito para el futuro de la empresa"". El venezolano Roberto Roselli, CEO de Plus Ultra, agradeció ayer al Consejo de Ministros el rescate millonario, de 53 millones de euros, de su aerolínea.",Neutral
876,"Así son los 'boliburgueses' cercanos al chavismo del accionariado de la aerolínea rescatada por Sánchez Ayuso a Felipe VI: ""Todo en orden, muy bien"" #ÚltimaHora🔴 La bajada de la incidencia del coronavirus se frena en 132 en una jornada con 6.255 nuevos contagios y 166 muertos",Neutral
877,La bajada de la incidencia del coronavirus se frena en 132 en una jornada con 6.255 nuevos contagios y 166 muertos - ¿Dónde estaba Ángel Gabilondo?,Neutral
878,"- ""Estoy vivo"".",Neutral
879,El cachondeo provocado por un rótulo casual de TVE,Negativo
880,"Ángel Gabilondo está vivo: el rótulo de TVE que 'descubre' el paradero de la oposición en la Comunidad de Madrid Felipe VI preside el primer acto de Estado con motivo del Día Internacional de las Víctimas del terrorismo: ""Hay que rechazar cualquier tipo de legitimación de la violencia""",Neutral
881,"Felipe VI: ""Hay que rechazar cualquier tipo de legitimación de la violencia"" El Congreso apoya con el voto del PSOE que el aragonés y el bable sean lenguas oficiales. La iniciativa ha contado con el respaldo de una decena de formaciones parlamentarias",Neutral
882,"El Congreso apoya con el voto del PSOE que el aragonés y el bable sean lenguas oficiales Casado y Arrimadas evitan saludarse un día después de la moción de censura en Murcia y la convocatoria de elecciones en Madrid El hombre mordido por una serpiente responde a Frank Cuesta: ""Que haya serpientes incautadas en mis instalaciones no le puede llevar a la conclusión de que su tenencia sea ilegal""",Neutral
883,"El hombre mordido por una serpiente responde a Frank Cuesta: ""No trafico con animales, estaban bien"" Cantó lidera el descontento de los pesos pesados de Ciudadanos por el 'ninguneo' de Arrimadas",Neutral
884,"Toni Cantó lidera el descontento de los pesos pesados de Ciudadanos por el 'ninguneo' de Inés Arrimadas Casado reclama una ""mayoría absoluta"" de Díaz Ayuso como primer paso para la unión del electorado conservador",Neutral
885,"Pablo Casado vaticina que Madrid será la ""primera etapa"" de la reunificación del centroderecha El terremoto político le llega al PP en un momento de debilidad de su presidente: ""La situación es muy preocupante, no la vimos venir""",Neutral
886,"Los críticos del PP apremian a Pablo Casado: ""Si se pierde Madrid, sería el fin"" Marlaska corre en una cinta de 2.800 euros comprada por el Ministerio",Neutral
887,"El Ministerio del Interior compra una cinta de correr a Marlaska por 2.800 euros Almeida y Villacís presumen juntos de la ""estabilidad"" y ""la fortaleza"" en medio del polvorín político en Madrid",Neutral
888,"Martínez-Almeida y Villacís dejan en evidencia a Ayuso y a Aguado: ""Los madrileños son más importantes que nuestras siglas"" Acto por el Día Europea de las Víctimas del Terrorismo en los Jardines del Palacio Real ¿Qué ocurre con las prestaciones por desempleo y ERTE después del ataque informático al SEPE?",Positivo
889,"Ataque al SEPE: ¿Se pagarán las prestaciones por desempleo y ERTE? Un micrófono de TVE capta una conversación entre Villacís y Casado: ""Nos habéis jodido"" #ÚltimaHora 🔴 La Agencia Europea del Medicamento aprueba la vacuna de Johnson&Johnson contra el coronavirus, la primera de una sola dosis",Neutral
890,"La Agencia Europea del Medicamento aprueba la vacuna de Johnson&Johnson, la primera de una sola dosis Con 15 años Zelda Barnz creó la serie 'Genera+ion'. Cuatro años después ve la luz en HBO con la dirección de su padre y Lena Dunham como productora",Neutral
891,"Zelda Barnz, la chica prodigio de 19 años detrás de la nueva 'Euphoria' ""Yo quiero gobernar sola, voy a por la absoluta"". 👥 Entrevista con Isabel Díaz Ayuso",Neutral
892,"Isabel Díaz Ayuso, tras convocar elecciones anticipadas en Madrid: ""Yo quiero gobernar sola, voy a por la mayoría absoluta"" ""Sergio Ramos elige a Ibai porque la guasa millennial encaja mejor que la pregunta comprometida en esta época gaseosa, si es que iba a producirse""",Neutral
893,✍ Juan Diego Madueño,Neutral
894,"Ibai entrevista a Sergio Ramos: la mala fama del periodismo La variante británica del Covid-19 es al menos un 30% más mortal, según los estudios más recientes",Neutral
895,"Un estudio apunta que la variante británica del Covid-19 es al menos un 30% más mortal Aguado, sobre Ayuso: ""Quiere ser la reina sol de Madrid, gobernar sola, gobernar con vox"" El príncipe Guillermo rompe su silencio tras las acusaciones de su hermano y su cuñada: ""No somos una familia racista""",Neutral
896,"El príncipe Guillermo rechaza las acusaciones de los duques de Sussex: ""No somos una familia racista"" Entrevista a la presidenta de la Comunidad de Madrid Isabel Díaz Ayuso Un bebé de Ciudad Real, herido tras ser mordido en la cara por un perro",Positivo
897,"Un bebé de 9 meses, hospitalizado tras ser atacado en la cara por un perro en una vivienda de Ciudad Real El PSOE debe mover ficha: ¿Gabilondo o una 'operación Illa' con Margarita Robles?",Positivo
898,"El PSOE medita su candidato en Madrid: Gabilondo o una 'operación Illa' con Margarita Robles ""Posesivo, maniático... las tenía encerradas"". La familia de las víctimas de El Molar retrata a Fausto, el padre que presuntamente prendió fuego en la casa, asesinando a su mujer e hija y luego se quitó la vida",Neutral
899,"La familia de las víctimas de El Molar retrata al presunto asesino: ""Celoso y maniático, no las dejaba salir de casa"" nan Austria se suma a Dinamarca y también suspende la distribución y administración de un lote de la vacuna de AstraZeneca que ha sido distribuido en 17 países de la UE, incluido en España",Neutral
900,"Dinamarca suspende la vacunación con AstraZeneca contra el Covid-19 tras registrar ""graves casos de trombos"" Minuto de silencio en el Congreso por las víctimas del 11-M en el Día Europeo de las Víctimas del Terrorismo Toni Cantó carga contra Arrimadas y lidera el descontento de los pesos pesados de Cs por el 'ninguneo' de su líder",Neutral
901,Toni Cantó lidera el descontento de los pesos pesados de Ciudadanos por el 'ninguneo' de Inés Arrimadas #ÚltimaHora 🔴 Dinamarca suspende la vacunación con AstraZeneca por posibles casos de trombos,Neutral
902,"Dinamarca suspende vacunación con AstraZeneca por posibles efectos de trombos La llamada de Arrimadas a Casado en pleno terremoto político: ""Voy a dormir con la conciencia tranquila porque hacer lo correcto es lo difícil""",Neutral
903,"Arrimadas llamó a Casado para decirle que no apoyaría censuras en Madrid o Castilla y León: ""Yo voy a dormir con la conciencia tranquila"" nan #ÚltimaHora 🔴 La ex 'consellera' huida Meritxell Serret se entrega en el Tribunal Supremo",Neutral
904,La ex 'consellera' huida Meritxell Serret se entrega en el Tribunal Supremo Un incendio en los servidores de OVH deja sin servicio a multitud de empresas y puede haber producido daños irreparables en muchos servicios digitales,Neutral
905,"Incendio en OVH: el fuego se ceba con la mayor empresa de servidores de Europa Del ""Pablo, hay que hacerlo"" a Aguado ""pálido"": así fueron las horas más tensas de Ayuso antes del terremoto político en Madrid",Neutral
906,ELMUNDO.ES El caos en el SEPE tras el ataque informático amenaza sobre todo a las prestaciones que solicitan nuevos usuarios,Neutral
907,"El ataque informático al SEPE amenaza a las nuevas prestaciones: ""Nos resulta imposible gestionar y reconocer los derechos"" Ignacio Aguado también carga contra Ayuso: ""Se cree la reina Sol"" y subraya que ""es el PP el que nos cesa porque probablemente ya tenga algo hablado con Vox""",Neutral
908,"Ignacio Aguado, muy duro con Ayuso: ""Se cree la reina Sol. Lo que ha hecho es una temeridad"" #ObservatorioVodafone | Por qué es importante que los gobernantes conozcan cómo los gigantes de internet manejan los datos: https://bit.ly/3btOPM2 Casado avaló ""previamente"" la convocatoria de elecciones de Díaz Ayuso en la Comunidad de Madrid",Neutral
909,"Pablo Casado avaló ""previamente"" la convocatoria de elecciones de Isabel Díaz Ayuso en la Comunidad de Madrid Ayuso recalca que quiere ""gobernar sola"" y carga contra Aguado: ""Se ponía de parte"" de Moncloa ""por la espalda"" y acudía a reuniones ""sin consultarme""",Neutral
910,"Ayuso: ""Voy a por la absoluta, quiero gobernar sola"" Euskadi está a punto de certificar la pérdida definitiva de La Naval, el astillero vasco más importante",Neutral
911,"Adiós a un símbolo: Bilbao se despide de su último astillero para crear un parque logístico Ayuso y La Campos, un mano a mano de despropósitos en la vuelta de la veterana periodista a televisión",Neutral
912,Isabel Díaz Ayuso la lía (y gorda) con La Campos Ábalos pactó en secreto el golpe de Moncloa y Cs al centro derecha. No lo sabían ni sus equipos más cercanos,Neutral
913,"José Luis Ábalos negoció en secreto el golpe de Moncloa y Ciudadanos al centro derecha La cita del día la firma el novelista francés Honoré de Balzac, representante de la llamada novela realista del siglo XIX.",Neutral
914,"#frasedeldía #quotes #frasescélebres Hace justo un año, Fernando Simón explicaba así los posible escenarios en España por el brote de coronavirus Un año de teatro pandémico y medidas que se han demostrado como inútiles, superfluas, incluso contraproducentes.✍ Rafael Matesanz escribe sobre el 'postureo' de muchas de las prácticas antiCovid que se han instaurado a lo largo de la pandemia",Neutral
915,¿Cuánto hay de teatro en algunas medidas anti-Covid? El primer ministro tailandés rocía con espray desinfectante a unos periodistas por una pregunta incómoda https://bit.ly/3bxNhRi Begoña Villacís gana peso en Ciudadanos,Neutral
916,"Begoña Villacís se hace fuerte en Ciudadanos frente a Ignacio Aguado Los brillantes pianistas de la URSS no consiguieron escapar de las torturas por su condición sexual, su religión o su origen",Positivo
917,"Los pianistas, un ejército para el alma de la URSS, pero sin judíos ni homosexuales En cosmética, un elevado precio no es sinónimo de mejor calidad",Neutral
918,"Por qué la crema de 3 euros del Mercadona puede ser igual de buena que la de L'Oréal Se cumple una década de la sentencia que paralizó el desarrollo del complejo de lujo de Valdecañas, en el que importantes personalidades y famosos han visto atrapados sus ahorros",Neutral
919,"Diez años de batalla judicial por la Isla de Valdecañas: lujo, quiebras y famosos atrapados en el conflicto medioambiental La posición de dormir indica la calidad de la relación",Neutral
920,"Dime cómo dormís y te diré cómo va tu relación ""Pronto podremos encontrar seres humanos objetivamente mejores que otros"". 'Klara y el sol' es el nuevo título de Kazuo Ishiguro, el Nobel de Literatura de 2017, una obra distópica",Neutral
921,"Kazuo Ishiguro: ""Vamos a una meritocracia salvaje"" Villarejo, de la cárcel al lujoso búnker de Boadilla del Monte desde el que prepara su venganza",Neutral
922,El ex comisario Villarejo prepara su venganza desde su búnker de Boadilla del Monte Rafa Sánchez se une al bando de los antivacunas,Neutral
923,"Rafa Sánchez, ex de La Unión, con Victoria Abril y Miguel Bosé: ""No está del todo testado que esa vacuna no vaya a tener efectos secundarios"" El mayor tesoro de la historia está en Internet: 167.810 millones de euros que inaccesibles para sus dueños",Neutral
924,"El mayor tesoro de la historia se esconde en Internet y es más dinero que la fortuna del hombre más rico del mundo Midi, chop, pixie.... Estos son los cortes de pelo que rejuvenecen, nos hacen sentir muchísimo más guapas y, sobre todo, bien peinadas",Neutral
925,"Si has cumplido los 50 y tienes la cara redonda, lo tuyo es un corte de pelo midi, chop, pixie o long bob 12 consejos de experto para lucir una melena perfecta",Negativo
926,Los 12 secretos de un pelo bonito: todo lo que está en tu mano para presumir de melena Estas son las comunidades autónomas de las que sí se puede salir y entrar,Neutral
927,"¿Dónde se puede viajar? Comunidades con cierre perimetral y restricciones de movilidad El regreso de Lula da Silva pone a Jair Bolsonaro en alerta: ""Los brasileños no lo quieren de vuelta""",Neutral
928,"El regreso de Lula da Silva pone a Jair Bolsonaro en alerta: ""Los brasileños no lo quieren de vuelta"" ""El día en que fui a El Puerto de Santa María (Cádiz) para ver a Carlos G. Matallanas, me volví con tres cosas que todavía no he olvidado""",Neutral
929,✍ Pedro Simón,Neutral
930,"Carlos Matallanas, la sonrisa galáctica Funeral con honores para el Barcelona en París",Neutral
931,Funeral con honores para el Barcelona en París La Barbie cumple 62 años. Así ha llegado hasta nuestros días la muñeca más famosa de todos los tiempos,Neutral
932,"Barbie cumple 62 años, pero sigue siendo una jovencita adaptada a su tiempo Los tres escenarios de la vacunación: del escenario ideal del 70% de la población inmunizada en julio, al pesimista que trasladaría ese objetivo a diciembre de 2021",Positivo
933,"Los tres escenarios de la vacunación: ¿salvaremos el verano, el otoño... o 2022? Ayuso, tras convocar elecciones anticipadas: ""No me puedo permitir que Madrid se pare ahora... Quiero que los madrileños sean los que eligen entre socialismo o la libertad"" #Editorial 📰 ""La votación en la Eurocámara desenmascara a estos ex dirigentes catalanes que pretendían parapetarse tras los privilegios del escaño como eurodiputados para actuar por encima del bien y del mal""",Neutral
934,No cabe impunidad para Puigdemont Moncloa cree que Puigdemont podrá ser juzgado en España tras el “paso definitivo” del Europarlamento,Neutral
935,El Gobierno espera que Bélgica entregue a Carles Puigdemont en meses #ÚltimaHora 🔴 Trabajo desbloquea la Ley Rider: las empresas deberán compartir sus algoritmos con los sindicatos,Neutral
936,"Trabajo desbloquea la Ley Rider: las empresas deberán compartir sus algoritmos con los sindicatos Sexo, orujo y cabezas de caballo: todo lo que esconde el misterio de 'Romeo Muerto'",Neutral
937,"'Romeo Muerto': el cómic maldito de Santiago Sequeiros sale de las sombras El vicepresidente Igea junto a varios altos cargos de Ciudadanos de la Junta de Castilla y León han sido cazados en una terraza a primera hora de la tarde, reuniéndose hasta 11 personas en la misma mesa",Neutral
938,Igea es sorprendido en una terraza con ocho altos cargos de Cs de la Junta violando las restricciones sanitarias #ÚltimaHora🔴 Sanidad notifica 13.459 nuevos casos y 234 muertos; la incidencia baja a 139,Neutral
939,"Coronavirus España hoy, noticias de última hora | Sanidad notifica 13.459 nuevos casos y 234 muertos; la incidencia baja a 139 El PP rompe con Inés Arrimadas y se ofrece a fichar a todos los dirigentes de Ciudadanos ""defraudados"": ""Abrimos a los militantes, a los dirigentes y a los simpatizantes de Cs las puertas de esta casa común""",Neutral
940,"El PP rompe con Inés Arrimadas y se ofrece a fichar a todos los dirigentes de Ciudadanos ""defraudados"" Margarita Robles, sobre si se ve como candidata del PSOE para Madrid: ""Me veo como ministra de Defensa""",Neutral
941,"Margarita Robles, sobre si se ve como candidata del PSOE para Madrid: ""Me veo como ministra de Defensa"" Madrid se opone a Sanidad y dice que no cerrará en San José y Semana Santa: ""No lo consideramos oportuno""",Neutral
942,"Madrid se opone a Sanidad y dice que no cerrará en San José y Semana Santa El diputado andaluz de Cs Fran Carrillo: ""Estoy hasta los cojones de todos nosotros"" Flea, icónico bajista y fundador de Red Hot Chili Peppers, publica en España su autobiografía: ""Que haya salido de mis días de drogas sin contraer sida es uno de los puntos más afortunados de mi vida""",Positivo
